ID,pais,edad,año_nacimiento,sexo,años_educacion,estado_marital,decil_ingresos,satisfaccion_vida,felicidad,reuniones_sociales,deporte,horas_trabajo,problemas_sueño,interes_politica,confianza_politicos,importancia_tradiciones,uso_internet,sinceridad,nivel_entendimiento,generacion,region,grupo
51851,HU,73.0,1950.0,hombre,15.0,desconocido,7.0,8.0,6.0,7.0,0.0,55.0,3.0,1.0,5.0,3.0,1.0,bastante,a menudo,baby boomers,Resto Europa,Resto_mundo
51892,HU,41.0,1982.0,hombre,12.0,desconocido,6.0,5.0,6.0,4.0,5.0,0.0,2.0,3.0,3.0,3.0,3.0,bastante,a menudo,millennials,Resto Europa,Resto_mundo
51915,HU,71.0,1952.0,hombre,11.0,desconocido,5.0,8.0,7.0,1.0,0.0,40.0,3.0,2.0,4.0,2.0,1.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
51929,HU,78.0,1945.0,hombre,11.0,desconocido,5.0,10.0,10.0,4.0,5.0,40.0,1.0,1.0,7.0,2.0,5.0,medio,casi nunca,silent generation,Resto Europa,Resto_mundo
51959,HU,63.0,1960.0,mujer,16.0,desconocido,4.0,5.0,5.0,3.0,7.0,40.0,3.0,4.0,3.0,1.0,4.0,bastante,casi siempre,baby boomers,Resto Europa,Resto_mundo
51978,HU,54.0,1969.0,hombre,11.0,desconocido,1.0,7.0,6.0,4.0,0.0,40.0,2.0,4.0,2.0,2.0,5.0,bastante,casi siempre,gen x,Resto Europa,Resto_mundo
52013,HU,35.0,1988.0,mujer,8.0,divorciado legalmente,2.0,10.0,10.0,7.0,7.0,40.0,4.0,3.0,5.0,2.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
52035,HU,58.0,1965.0,mujer,8.0,viudo,6.0,7.0,8.0,6.0,2.0,40.0,2.0,2.0,4.0,2.0,1.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
52063,HU,62.0,1961.0,hombre,17.0,desconocido,4.0,10.0,10.0,5.0,0.0,40.0,1.0,1.0,6.0,1.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
52065,HU,38.0,1985.0,mujer,6.0,desconocido,5.0,6.0,3.0,4.0,7.0,40.0,2.0,4.0,5.0,2.0,5.0,medio,de vez en cuanto,millennials,Resto Europa,Resto_mundo
52115,HU,39.0,1984.0,mujer,12.0,desconocido,8.0,9.0,10.0,4.0,0.0,40.0,1.0,1.0,7.0,2.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
52135,HU,78.0,1945.0,mujer,12.0,desconocido,3.0,2.0,3.0,2.0,0.0,40.0,3.0,3.0,1.0,3.0,1.0,medio,a menudo,silent generation,Resto Europa,Resto_mundo
52166,HU,79.0,1944.0,mujer,8.0,viudo,2.0,6.0,7.0,2.0,0.0,40.0,2.0,3.0,6.0,3.0,1.0,mucho,casi siempre,silent generation,Resto Europa,Resto_mundo
52201,HU,35.0,1988.0,mujer,11.0,soltero,6.0,7.0,7.0,4.0,5.0,40.0,2.0,4.0,5.0,3.0,5.0,bastante,a menudo,millennials,Resto Europa,Resto_mundo
52205,HU,58.0,1965.0,mujer,8.0,desconocido,1.0,6.0,5.0,2.0,1.0,40.0,3.0,4.0,3.0,4.0,1.0,medio,de vez en cuanto,gen x,Resto Europa,Resto_mundo
52223,HU,24.0,1999.0,mujer,12.0,soltero,6.0,5.0,5.0,4.0,0.0,40.0,2.0,4.0,4.0,2.0,5.0,bastante,casi siempre,gen z,Resto Europa,Resto_mundo
52227,HU,66.0,1957.0,mujer,15.0,divorciado legalmente,6.0,6.0,5.0,2.0,5.0,30.0,2.0,2.0,0.0,2.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
52235,HU,38.0,1985.0,hombre,12.0,desconocido,6.0,7.0,8.0,4.0,2.0,40.0,3.0,2.0,7.0,1.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
52282,HU,60.0,1963.0,hombre,12.0,desconocido,4.0,3.0,5.0,2.0,2.0,40.0,2.0,3.0,0.0,4.0,1.0,medio,casi siempre,baby boomers,Resto Europa,Resto_mundo
52285,HU,41.0,1982.0,mujer,11.0,desconocido,1.0,10.0,10.0,5.0,0.0,40.0,1.0,3.0,1.0,2.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
52291,HU,25.0,1998.0,hombre,12.0,soltero,10.0,8.0,8.0,4.0,7.0,40.0,2.0,3.0,7.0,3.0,5.0,medio,a menudo,gen z,Resto Europa,Resto_mundo
52297,HU,60.0,1963.0,hombre,18.0,soltero,7.0,8.0,8.0,4.0,4.0,40.0,2.0,2.0,3.0,2.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
52315,HU,65.0,1958.0,mujer,3.0,desconocido,1.0,10.0,10.0,5.0,7.0,40.0,2.0,3.0,3.0,5.0,1.0,mucho,a menudo,baby boomers,Resto Europa,Resto_mundo
52317,HU,77.0,1946.0,mujer,12.0,desconocido,8.0,10.0,8.0,4.0,1.0,40.0,2.0,1.0,8.0,1.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
52325,HU,42.0,1981.0,hombre,11.0,desconocido,6.0,7.0,8.0,4.0,7.0,50.0,2.0,2.0,5.0,1.0,3.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
52338,HU,53.0,1970.0,hombre,8.0,desconocido,4.0,8.0,7.0,1.0,0.0,40.0,3.0,3.0,10.0,1.0,1.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
52366,HU,48.0,1975.0,hombre,11.0,casado legalmente,6.0,8.0,7.0,3.0,0.0,40.0,1.0,4.0,4.0,4.0,3.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
52373,HU,24.0,1999.0,mujer,12.0,soltero,6.0,3.0,5.0,6.0,1.0,39.0,2.0,4.0,7.0,2.0,5.0,poco,de vez en cuanto,gen z,Resto Europa,Resto_mundo
52440,HU,32.0,1991.0,hombre,12.0,desconocido,6.0,9.0,9.0,4.0,3.0,40.0,1.0,4.0,1.0,2.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
52449,HU,28.0,1995.0,hombre,12.0,soltero,6.0,8.0,8.0,4.0,3.0,39.0,3.0,2.0,4.0,2.0,5.0,medio,casi siempre,millennials,Resto Europa,Resto_mundo
52463,HU,32.0,1991.0,hombre,12.0,soltero,7.0,6.0,6.0,5.0,0.0,40.0,1.0,2.0,5.0,2.0,5.0,mucho,a menudo,millennials,Resto Europa,Resto_mundo
52465,HU,48.0,1975.0,hombre,11.0,desconocido,9.0,7.0,10.0,4.0,0.0,40.0,1.0,2.0,3.0,2.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
52468,HU,51.0,1972.0,mujer,12.0,desconocido,10.0,10.0,6.0,2.0,5.0,40.0,1.0,2.0,4.0,2.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
52471,HU,54.0,1969.0,hombre,10.0,desconocido,10.0,7.0,7.0,4.0,0.0,48.0,2.0,3.0,3.0,1.0,5.0,mucho,a menudo,gen x,Resto Europa,Resto_mundo
52478,HU,58.0,1965.0,mujer,17.0,casado legalmente,5.0,3.0,4.0,5.0,2.0,40.0,3.0,2.0,2.0,1.0,5.0,medio,casi siempre,gen x,Resto Europa,Resto_mundo
52519,HU,56.0,1967.0,mujer,12.0,desconocido,7.0,7.0,8.0,3.0,2.0,50.0,3.0,2.0,5.0,1.0,2.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
52555,HU,69.0,1954.0,hombre,12.0,desconocido,5.0,7.0,4.0,4.0,2.0,40.0,1.0,2.0,10.0,4.0,5.0,medio,nunca,baby boomers,Resto Europa,Resto_mundo
52563,HU,41.0,1982.0,mujer,12.0,divorciado legalmente,6.0,10.0,10.0,4.0,0.0,48.0,2.0,1.0,8.0,1.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
52573,HU,48.0,1975.0,mujer,12.0,desconocido,5.0,6.0,9.0,4.0,0.0,40.0,1.0,3.0,8.0,3.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
52579,HU,69.0,1954.0,hombre,11.0,desconocido,6.0,7.0,7.0,4.0,0.0,40.0,1.0,3.0,5.0,3.0,5.0,mucho,a menudo,baby boomers,Resto Europa,Resto_mundo
52588,HU,79.0,1944.0,mujer,13.0,desconocido,3.0,9.0,9.0,4.0,0.0,40.0,2.0,1.0,7.0,2.0,1.0,mucho,casi siempre,silent generation,Resto Europa,Resto_mundo
52629,HU,48.0,1975.0,mujer,12.0,desconocido,10.0,8.0,8.0,4.0,0.0,40.0,2.0,4.0,2.0,2.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
52633,HU,78.0,1945.0,hombre,18.0,desconocido,3.0,5.0,5.0,3.0,0.0,70.0,3.0,1.0,3.0,3.0,5.0,mucho,a menudo,silent generation,Resto Europa,Resto_mundo
52638,HU,21.0,2002.0,hombre,12.0,soltero,10.0,8.0,8.0,4.0,3.0,40.0,2.0,4.0,0.0,5.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
52648,HU,72.0,1951.0,mujer,8.0,desconocido,8.0,7.0,7.0,4.0,0.0,40.0,2.0,2.0,7.0,2.0,1.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
52654,HU,40.0,1983.0,hombre,11.0,desconocido,6.0,7.0,8.0,4.0,3.0,40.0,1.0,3.0,5.0,4.0,3.0,mucho,a menudo,millennials,Resto Europa,Resto_mundo
52685,HU,51.0,1972.0,hombre,6.0,desconocido,3.0,8.0,10.0,2.0,7.0,40.0,2.0,3.0,4.0,2.0,1.0,bastante,a menudo,gen x,Resto Europa,Resto_mundo
52687,HU,24.0,1999.0,mujer,7.0,desconocido,6.0,7.0,7.0,5.0,7.0,39.0,3.0,2.0,5.0,1.0,2.0,bastante,casi siempre,gen z,Resto Europa,Resto_mundo
52715,HU,21.0,2002.0,mujer,13.0,soltero,1.0,8.0,10.0,7.0,0.0,39.0,3.0,4.0,6.0,5.0,3.0,medio,de vez en cuanto,gen z,Resto Europa,Resto_mundo
52724,HU,33.0,1990.0,mujer,12.0,soltero,6.0,9.0,8.0,4.0,0.0,45.0,1.0,4.0,0.0,2.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
52730,HU,47.0,1976.0,mujer,12.0,desconocido,10.0,3.0,8.0,3.0,5.0,40.0,1.0,2.0,7.0,4.0,5.0,casi nada,casi siempre,gen x,Resto Europa,Resto_mundo
52740,HU,48.0,1975.0,mujer,12.0,desconocido,8.0,8.0,8.0,4.0,3.0,40.0,1.0,4.0,4.0,3.0,4.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
52759,HU,78.0,1945.0,mujer,8.0,viudo,3.0,9.0,7.0,1.0,0.0,40.0,2.0,1.0,9.0,3.0,3.0,mucho,casi siempre,silent generation,Resto Europa,Resto_mundo
52781,HU,38.0,1985.0,mujer,12.0,desconocido,6.0,8.0,7.0,4.0,4.0,40.0,3.0,2.0,5.0,2.0,5.0,medio,casi siempre,millennials,Resto Europa,Resto_mundo
52827,HU,57.0,1966.0,mujer,10.0,desconocido,6.0,10.0,10.0,3.0,2.0,40.0,2.0,2.0,5.0,1.0,1.0,mucho,nunca,gen x,Resto Europa,Resto_mundo
52849,HU,48.0,1975.0,mujer,12.0,desconocido,8.0,9.0,9.0,5.0,6.0,40.0,2.0,3.0,8.0,3.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
52858,HU,19.0,2004.0,mujer,12.0,soltero,4.0,10.0,8.0,5.0,7.0,40.0,2.0,3.0,2.0,3.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
52865,HU,58.0,1965.0,hombre,12.0,desconocido,10.0,9.0,8.0,4.0,4.0,40.0,1.0,2.0,7.0,2.0,3.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
52891,HU,20.0,2003.0,mujer,8.0,soltero,3.0,8.0,5.0,5.0,7.0,39.0,2.0,4.0,5.0,3.0,5.0,poco,a menudo,gen z,Resto Europa,Resto_mundo
52904,HU,74.0,1949.0,hombre,11.0,desconocido,6.0,8.0,8.0,2.0,7.0,40.0,3.0,4.0,7.0,2.0,1.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
52936,HU,47.0,1976.0,hombre,11.0,divorciado legalmente,6.0,9.0,7.0,2.0,0.0,48.0,1.0,1.0,0.0,3.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
52975,HU,82.0,1941.0,mujer,8.0,desconocido,9.0,6.0,6.0,4.0,7.0,40.0,2.0,4.0,5.0,2.0,1.0,medio,a menudo,silent generation,Resto Europa,Resto_mundo
52983,HU,28.0,1995.0,hombre,12.0,soltero,10.0,4.0,5.0,4.0,3.0,40.0,1.0,3.0,5.0,1.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
53006,HU,33.0,1990.0,hombre,8.0,soltero,1.0,5.0,5.0,2.0,0.0,40.0,1.0,3.0,2.0,2.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
53010,HU,73.0,1950.0,hombre,8.0,desconocido,1.0,7.0,8.0,2.0,0.0,40.0,3.0,3.0,2.0,4.0,1.0,casi nada,a menudo,baby boomers,Resto Europa,Resto_mundo
53011,HU,58.0,1965.0,hombre,12.0,desconocido,7.0,9.0,10.0,5.0,5.0,40.0,2.0,2.0,6.0,3.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
53015,HU,19.0,2004.0,mujer,12.0,soltero,9.0,10.0,10.0,4.0,3.0,39.0,1.0,4.0,1.0,3.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
53045,HU,17.0,2006.0,hombre,9.0,soltero,6.0,9.0,8.0,2.0,5.0,39.0,1.0,4.0,5.0,2.0,5.0,bastante,casi siempre,gen z,Resto Europa,Resto_mundo
53047,HU,51.0,1972.0,mujer,11.0,divorciado legalmente,6.0,8.0,6.0,2.0,5.0,84.0,1.0,4.0,0.0,3.0,5.0,bastante,casi siempre,gen x,Resto Europa,Resto_mundo
53069,HU,63.0,1960.0,mujer,11.0,desconocido,4.0,9.0,9.0,3.0,2.0,40.0,1.0,4.0,0.0,1.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
53093,HU,38.0,1985.0,mujer,12.0,desconocido,8.0,3.0,8.0,5.0,1.0,42.0,3.0,4.0,3.0,2.0,5.0,bastante,casi siempre,millennials,Resto Europa,Resto_mundo
53099,HU,73.0,1950.0,mujer,8.0,viudo,4.0,8.0,10.0,2.0,0.0,40.0,2.0,2.0,2.0,2.0,2.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
53106,HU,41.0,1982.0,mujer,12.0,desconocido,8.0,3.0,8.0,2.0,5.0,40.0,2.0,2.0,3.0,3.0,3.0,bastante,a menudo,millennials,Resto Europa,Resto_mundo
53111,HU,58.0,1965.0,mujer,18.0,desconocido,10.0,8.0,8.0,1.0,5.0,40.0,1.0,3.0,5.0,3.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
53154,HU,74.0,1949.0,mujer,14.0,viudo,3.0,6.0,5.0,4.0,5.0,48.0,2.0,2.0,4.0,2.0,2.0,bastante,a menudo,baby boomers,Resto Europa,Resto_mundo
53179,HU,48.0,1975.0,mujer,18.0,desconocido,4.0,6.0,8.0,3.0,0.0,40.0,2.0,2.0,3.0,1.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
53180,HU,35.0,1988.0,mujer,12.0,soltero,9.0,4.0,5.0,2.0,2.0,40.0,2.0,3.0,3.0,4.0,4.0,medio,casi siempre,millennials,Resto Europa,Resto_mundo
53216,HU,46.0,1977.0,hombre,11.0,soltero,6.0,7.0,6.0,4.0,0.0,40.0,1.0,3.0,5.0,4.0,5.0,medio,de vez en cuanto,gen x,Resto Europa,Resto_mundo
53228,HU,29.0,1994.0,hombre,12.0,soltero,1.0,9.0,8.0,6.0,0.0,40.0,2.0,3.0,4.0,2.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
53270,HU,38.0,1985.0,mujer,12.0,desconocido,6.0,5.0,5.0,4.0,3.0,40.0,2.0,3.0,5.0,4.0,3.0,bastante,a menudo,millennials,Resto Europa,Resto_mundo
53275,HU,36.0,1987.0,mujer,17.0,soltero,4.0,5.0,6.0,4.0,3.0,40.0,2.0,4.0,3.0,3.0,5.0,bastante,casi siempre,millennials,Resto Europa,Resto_mundo
53293,HU,52.0,1971.0,mujer,12.0,soltero,3.0,7.0,7.0,4.0,7.0,40.0,2.0,3.0,6.0,2.0,4.0,mucho,a menudo,gen x,Resto Europa,Resto_mundo
53315,HU,61.0,1962.0,hombre,12.0,desconocido,7.0,8.0,9.0,3.0,3.0,60.0,2.0,2.0,4.0,1.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
53346,HU,25.0,1998.0,mujer,11.0,soltero,7.0,6.0,7.0,3.0,0.0,40.0,2.0,4.0,5.0,4.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
53359,HU,55.0,1968.0,mujer,14.0,desconocido,5.0,9.0,9.0,5.0,7.0,40.0,1.0,2.0,9.0,1.0,4.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
53368,HU,18.0,2005.0,mujer,12.0,soltero,6.0,9.0,10.0,4.0,3.0,39.0,1.0,4.0,4.0,4.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
53378,HU,48.0,1975.0,hombre,10.0,soltero,6.0,7.0,7.0,4.0,3.0,40.0,3.0,2.0,5.0,5.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
53380,HU,64.0,1959.0,hombre,9.0,desconocido,6.0,7.0,9.0,3.0,7.0,70.0,2.0,2.0,0.0,2.0,1.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
53402,HU,80.0,1943.0,mujer,11.0,viudo,4.0,8.0,9.0,5.0,7.0,40.0,2.0,3.0,6.0,2.0,2.0,mucho,casi siempre,silent generation,Resto Europa,Resto_mundo
53421,HU,66.0,1957.0,hombre,11.0,viudo,4.0,5.0,6.0,2.0,1.0,40.0,2.0,3.0,2.0,3.0,5.0,bastante,casi siempre,baby boomers,Resto Europa,Resto_mundo
53433,HU,56.0,1967.0,hombre,14.0,desconocido,10.0,5.0,6.0,6.0,5.0,40.0,1.0,1.0,0.0,3.0,5.0,medio,a menudo,gen x,Resto Europa,Resto_mundo
53437,HU,41.0,1982.0,hombre,12.0,desconocido,6.0,7.0,7.0,6.0,7.0,48.0,1.0,2.0,5.0,2.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
53458,HU,36.0,1987.0,hombre,11.0,desconocido,10.0,6.0,6.0,4.0,2.0,40.0,1.0,4.0,7.0,2.0,3.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
53470,HU,48.0,1975.0,hombre,12.0,desconocido,4.0,5.0,6.0,3.0,4.0,40.0,2.0,3.0,1.0,2.0,5.0,medio,a menudo,gen x,Resto Europa,Resto_mundo
53488,HU,24.0,1999.0,mujer,12.0,soltero,6.0,7.0,7.0,7.0,7.0,30.0,2.0,3.0,4.0,6.0,5.0,medio,casi siempre,gen z,Resto Europa,Resto_mundo
53491,HU,48.0,1975.0,mujer,12.0,desconocido,7.0,8.0,7.0,4.0,3.0,40.0,3.0,4.0,4.0,2.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
53536,HU,17.0,2006.0,hombre,11.0,soltero,6.0,8.0,9.0,6.0,3.0,39.0,3.0,3.0,5.0,4.0,5.0,bastante,a menudo,gen z,Resto Europa,Resto_mundo
53597,HU,38.0,1985.0,hombre,11.0,desconocido,10.0,6.0,6.0,3.0,2.0,40.0,1.0,2.0,6.0,1.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
53618,HU,68.0,1955.0,mujer,8.0,viudo,1.0,6.0,5.0,7.0,2.0,40.0,2.0,4.0,3.0,1.0,1.0,bastante,casi siempre,baby boomers,Resto Europa,Resto_mundo
53620,HU,34.0,1989.0,mujer,9.0,desconocido,10.0,10.0,10.0,1.0,7.0,50.0,4.0,3.0,3.0,1.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
53627,HU,19.0,2004.0,mujer,8.0,soltero,1.0,10.0,10.0,4.0,0.0,39.0,3.0,4.0,0.0,2.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
53645,HU,86.0,1937.0,mujer,8.0,viudo,3.0,8.0,7.0,1.0,0.0,40.0,3.0,3.0,5.0,2.0,1.0,mucho,casi siempre,silent generation,Resto Europa,Resto_mundo
53659,HU,19.0,2004.0,hombre,11.0,soltero,6.0,10.0,10.0,5.0,4.0,39.0,1.0,4.0,4.0,4.0,2.0,casi nada,casi siempre,gen z,Resto Europa,Resto_mundo
53670,HU,57.0,1966.0,mujer,12.0,desconocido,7.0,2.0,4.0,3.0,2.0,50.0,2.0,3.0,0.0,3.0,4.0,medio,casi siempre,gen x,Resto Europa,Resto_mundo
53686,HU,68.0,1955.0,mujer,8.0,desconocido,7.0,7.0,7.0,4.0,2.0,40.0,2.0,3.0,5.0,2.0,2.0,bastante,casi siempre,baby boomers,Resto Europa,Resto_mundo
53713,HU,75.0,1948.0,hombre,11.0,desconocido,7.0,7.0,8.0,2.0,0.0,40.0,3.0,3.0,2.0,5.0,1.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
53718,HU,48.0,1975.0,hombre,11.0,desconocido,5.0,6.0,9.0,4.0,0.0,42.0,1.0,3.0,4.0,3.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
53743,HU,65.0,1958.0,hombre,8.0,desconocido,5.0,8.0,10.0,2.0,0.0,40.0,3.0,3.0,5.0,4.0,1.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
53747,HU,71.0,1952.0,mujer,12.0,desconocido,5.0,8.0,8.0,2.0,7.0,40.0,2.0,4.0,2.0,2.0,2.0,bastante,casi siempre,baby boomers,Resto Europa,Resto_mundo
53776,HU,80.0,1943.0,mujer,9.0,viudo,3.0,2.0,5.0,5.0,7.0,48.0,4.0,2.0,0.0,3.0,1.0,poco,casi siempre,silent generation,Resto Europa,Resto_mundo
53813,HU,19.0,2004.0,mujer,12.0,soltero,6.0,1.0,8.0,3.0,3.0,40.0,2.0,3.0,1.0,3.0,5.0,mucho,casi siempre,gen z,Resto Europa,Resto_mundo
53819,HU,70.0,1953.0,hombre,8.0,viudo,1.0,9.0,8.0,2.0,3.0,44.0,1.0,3.0,4.0,2.0,1.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
53848,HU,36.0,1987.0,mujer,12.0,desconocido,6.0,8.0,7.0,4.0,3.0,40.0,2.0,4.0,0.0,2.0,3.0,bastante,casi siempre,millennials,Resto Europa,Resto_mundo
53865,HU,34.0,1989.0,mujer,16.0,desconocido,10.0,2.0,8.0,4.0,5.0,40.0,2.0,2.0,10.0,1.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
53879,HU,67.0,1956.0,mujer,16.0,viudo,4.0,7.0,6.0,3.0,0.0,40.0,2.0,3.0,5.0,2.0,1.0,medio,a menudo,baby boomers,Resto Europa,Resto_mundo
53884,HU,57.0,1966.0,mujer,12.0,soltero,3.0,5.0,6.0,3.0,7.0,40.0,2.0,3.0,6.0,2.0,3.0,mucho,a menudo,gen x,Resto Europa,Resto_mundo
53892,HU,59.0,1964.0,mujer,8.0,divorciado legalmente,1.0,7.0,6.0,3.0,1.0,35.0,2.0,4.0,4.0,4.0,1.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
53911,HU,63.0,1960.0,mujer,11.0,desconocido,10.0,8.0,8.0,2.0,2.0,40.0,1.0,1.0,7.0,1.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
53918,HU,47.0,1976.0,hombre,11.0,soltero,7.0,5.0,5.0,2.0,0.0,40.0,2.0,3.0,5.0,4.0,1.0,bastante,casi siempre,gen x,Resto Europa,Resto_mundo
53922,HU,66.0,1957.0,mujer,13.0,desconocido,4.0,5.0,7.0,4.0,0.0,40.0,2.0,3.0,3.0,4.0,3.0,casi nada,casi siempre,baby boomers,Resto Europa,Resto_mundo
53927,HU,89.0,1934.0,mujer,8.0,desconocido,9.0,7.0,8.0,2.0,0.0,40.0,1.0,3.0,7.0,3.0,1.0,mucho,casi siempre,silent generation,Resto Europa,Resto_mundo
53954,HU,36.0,1987.0,mujer,14.0,desconocido,5.0,8.0,7.0,3.0,3.0,50.0,2.0,3.0,5.0,4.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
53982,HU,38.0,1985.0,hombre,11.0,desconocido,6.0,10.0,10.0,4.0,7.0,40.0,2.0,2.0,6.0,2.0,5.0,bastante,casi siempre,millennials,Resto Europa,Resto_mundo
53985,HU,43.0,1980.0,hombre,11.0,divorciado legalmente,3.0,6.0,8.0,3.0,5.0,40.0,1.0,3.0,6.0,2.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
54004,HU,49.0,1974.0,mujer,22.0,desconocido,10.0,8.0,8.0,3.0,0.0,50.0,3.0,2.0,1.0,1.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
54010,HU,48.0,1975.0,hombre,12.0,desconocido,9.0,7.0,6.0,5.0,0.0,50.0,3.0,2.0,6.0,3.0,5.0,medio,casi siempre,gen x,Resto Europa,Resto_mundo
54045,HU,34.0,1989.0,mujer,8.0,desconocido,4.0,7.0,10.0,6.0,0.0,40.0,2.0,3.0,0.0,1.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
54047,HU,42.0,1981.0,hombre,15.0,desconocido,4.0,6.0,9.0,2.0,0.0,40.0,2.0,2.0,0.0,1.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
54050,HU,63.0,1960.0,mujer,18.0,desconocido,10.0,8.0,7.0,4.0,3.0,40.0,1.0,2.0,6.0,3.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
54062,HU,32.0,1991.0,mujer,12.0,desconocido,6.0,8.0,10.0,3.0,1.0,40.0,2.0,4.0,2.0,3.0,5.0,medio,casi siempre,millennials,Resto Europa,Resto_mundo
54080,HU,53.0,1970.0,mujer,11.0,soltero,4.0,8.0,6.0,2.0,0.0,40.0,1.0,3.0,7.0,3.0,1.0,mucho,a menudo,gen x,Resto Europa,Resto_mundo
54081,HU,60.0,1963.0,mujer,17.0,viudo,6.0,5.0,6.0,2.0,0.0,42.0,2.0,4.0,0.0,3.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
54082,HU,53.0,1970.0,hombre,11.0,soltero,2.0,5.0,5.0,1.0,7.0,40.0,2.0,2.0,4.0,2.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
54085,HU,28.0,1995.0,mujer,12.0,soltero,5.0,7.0,8.0,3.0,0.0,40.0,2.0,3.0,0.0,6.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
54106,HU,85.0,1938.0,mujer,8.0,viudo,1.0,0.0,2.0,2.0,0.0,40.0,4.0,3.0,0.0,2.0,1.0,bastante,a menudo,silent generation,Resto Europa,Resto_mundo
54120,HU,41.0,1982.0,mujer,12.0,desconocido,7.0,10.0,8.0,3.0,3.0,40.0,3.0,4.0,6.0,2.0,5.0,poco,a menudo,millennials,Resto Europa,Resto_mundo
